SEASON,TEAM,BLOCK,PREMATURE,N_SHOTS,MEAN_SHOT_VALUE,MEAN_SECOND,PPP,N_POSS,NEXT_BLOCK,NEXT_PPP,NEXT_N_POSS
2017,UTA,0,0.18486842105263157,1520,1.1507397603991716,11.83092105263158,1.0677777777777777,1800,1,1.0977142857142856,1750
2017,UTA,1,0.12727272727272726,1485,1.1958666038791899,11.85050505050505,1.0977142857142856,1750,2,1.1253497481813095,1787
2017,UTA,2,0.154557463672391,1514,1.1901553615997484,12.056142668428006,1.1253497481813095,1787,3,1.1211111111111112,1800
2017,WAS,0,0.15256410256410258,1560,1.154598895934889,12.474358974358974,1.1265753424657534,1825,1,1.118232044198895,1810
2017,WAS,1,0.10860012554927809,1593,1.1884977806891786,12.402385436283742,1.118232044198895,1810,2,1.1409066084107045,1831
2017,WAS,2,0.12195121951219512,1558,1.184726189641828,12.114249037227214,1.1409066084107045,1831,3,1.113154960981048,1794
2018,ATL,0,0.05499103407053198,1673,1.2434283577516818,13.034070531978482,1.0495449949443882,1978,1,1.0775154004106777,1948
2018,ATL,1,0.052600818234950324,1711,1.2500839117831493,12.328462887200468,1.0775154004106777,1948,2,1.146618482188952,1937
2018,ATL,2,0.047505938242280284,1684,1.2553305601329092,12.149049881235154,1.146618482188952,1937,3,1.1523573200992556,2015
2018,BKN,0,0.054037644201578625,1647,1.2235459311846895,11.562841530054644,1.128385698808234,1846,1,1.1635287789133943,1859
2018,BKN,1,0.03851010101010101,1584,1.2307459395352947,11.527777777777779,1.1635287789133943,1859,2,1.1128542510121457,1976
2018,BKN,2,0.040340909090909094,1760,1.2433681674367263,12.570454545454545,1.1128542510121457,1976,3,1.1201431492842535,1956
2018,BOS,0,0.05710955710955711,1716,1.2124011561728716,11.901515151515152,1.0828496042216358,1895,1,1.2157279489904358,1882
2018,BOS,1,0.05161290322580645,1705,1.2316954269979457,11.98592375366569,1.2157279489904358,1882,2,1.1736559139784946,1860
2018,BOS,2,0.04819976771196283,1722,1.2234993776210887,12.119047619047619,1.1736559139784946,1860,3,1.1300424628450105,1884
2018,CHA,0,0.059453032104637336,1682,1.1971898125310003,11.718787158145066,1.1588235294117648,1870,1,1.124465811965812,1872
2018,CHA,1,0.06231454005934718,1685,1.1999203524678563,11.779821958456973,1.124465811965812,1872,2,1.135706340378198,1798
2018,CHA,2,0.05071119356833643,1617,1.2106742145552767,11.705627705627705,1.135706340378198,1798,3,1.144808743169399,1830
2018,CHI,0,0.09085290482076638,1618,1.1997431133407377,11.932632880098888,1.0421052631578946,1900,1,1.036322360953462,1762
2018,CHI,1,0.05252918287937743,1542,1.1964223078483789,11.171854734111543,1.036322360953462,1762,2,1.1440860215053763,1860
2018,CHI,2,0.06474820143884892,1668,1.199614199182154,11.743405275779377,1.1440860215053763,1860,3,1.112454019968471,1903
2018,CLE,0,0.1458721291123526,1611,1.191000536600659,11.148355058969583,1.0994444444444444,1800,1,1.0736478711162256,1738
2018,CLE,1,0.10631443298969072,1552,1.2032017210421684,10.972938144329897,1.0736478711162256,1738,2,1.1076502732240436,1830
2018,CLE,2,0.09775840597758406,1606,1.222746783152398,11.128891656288916,1.1076502732240436,1830,3,1.1493362831858407,1808
2018,DAL,0,0.02679127725856698,1605,1.273460150894514,11.616822429906541,1.1353503184713376,1884,1,1.1119363395225463,1885
2018,DAL,1,0.03820086260012323,1623,1.2698356560447266,11.478743068391866,1.1119363395225463,1885,2,1.1301218161683277,1806
2018,DAL,2,0.038871473354231974,1595,1.2637929139247326,11.376175548589341,1.1301218161683277,1806,3,1.1292590589507843,1849
2018,DEN,0,0.07627627627627627,1665,1.2506511572119667,11.547147147147147,1.1538882803943045,1826,1,1.1675824175824177,1820
2018,DEN,1,0.07181008902077152,1685,1.2371576081485833,11.308011869436202,1.1675824175824177,1820,2,1.192536506219578,1849
2018,DEN,2,0.08052101835405566,1689,1.2478964171728724,12.07400828892836,1.192536506219578,1849,3,1.1316804407713499,1815
2018,DET,0,0.08987417615338526,1669,1.1792497998512554,11.540443379269023,1.1304579339723109,1878,1,1.0631521142229545,1821
2018,DET,1,0.07303010890454836,1561,1.2044820423922524,11.0903267136451,1.0631521142229545,1821,2,1.155230596175478,1778
2018,DET,2,0.045542014111610005,1559,1.2230784738130396,10.763951250801796,1.155230596175478,1778,3,1.1703958691910499,1743
2018,GSW,0,0.08145896656534954,1645,1.2403446730742627,12.277203647416414,1.1718999467802023,1879,1,1.166059344091619,1921
2018,GSW,1,0.078125,1728,1.258892258712069,12.268518518518519,1.166059344091619,1921,2,1.2544596012591815,1906
